Cameo video price,Price Group,Wikipedia,FF Celebrity rating,FF Main category rating,Catergory_Actors,Catergory_Artists,Catergory_Athletes,Catergory_Business People,Catergory_Chefs,Catergory_Comedians,Catergory_Models,Catergory_Musicians,Catergory_Personalities,Catergory_Public Figures,Catergory_Writers,cameo video price category
30.0,$25.00-$49.99,53,80725.0,9704,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,138,80725.0,1975,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,5,80725.0,13760,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
45.0,$25.00-$49.99,182,53823.0,11142,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,40,69297.0,1123,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,120,48514.0,10508,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,153,48514.0,419,0,0,0,0,0,1,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,181,48514.0,1564,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
85.0,$100-499.99,1090,28556.0,507,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
41.0,$25.00-$49.99,122,59405.0,11775,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
19.0,$10.00-$24.99,118,128206.0,2311,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,380,24374.0,4577,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
50.0,$25.00-$49.99,529,48767.0,1269,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,463,48767.0,783,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,35,60968.0,7243,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
250.0,$500 and above,1165,9756.0,145,0,0,0,0,0,1,0,0,0,0,0,$500 and above
20.0,$10.00-$24.99,42,122012.0,22278,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,26,122012.0,14462,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,40,122012.0,14462,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,42,122012.0,14462,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,265,122012.0,2808,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,27,122012.0,2808,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
75.0,$100-499.99,321,32546.0,8242,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
5.0,$0-$4.99,16,488196.0,60398,0,0,0,0,0,0,0,0,0,1,0,$0-$4.99
25.0,$10.00-$24.99,51,97660.0,1668,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,40,97660.0,11689,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,23,97660.0,8051,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,44,97660.0,11689,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,27,97660.0,3569,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,33,97660.0,3569,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,207,24433.0,23,0,0,0,0,0,0,1,0,0,0,0,$100-499.99
100.0,$100-499.99,355,24433.0,277,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
30.0,$25.00-$49.99,61,81478.0,957,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,374,69889.0,13629,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
35.0,$25.00-$49.99,106,69889.0,1135,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
69.0,$100-499.99,131,35465.0,4110,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
55.0,$100-499.99,216,44515.0,9948,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,634,24485.0,66,0,0,0,0,1,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,145,49014.0,10580,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,60,49014.0,739,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
15.0,$10.00-$24.99,14,163466.0,28433,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
40.0,$25.00-$49.99,130,61362.0,7292,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,77,61362.0,12050,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
75.0,$100-499.99,309,32765.0,3755,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
39.0,$25.00-$49.99,168,63018.0,12339,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
35.0,$25.00-$49.99,94,70401.0,13719,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
60.0,$100-499.99,195,41075.0,4801,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
60.0,$100-499.99,260,41075.0,8037,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
75.0,$100-499.99,153,32870.0,6344,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
80.0,$100-499.99,232,30840.0,5910,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
65.0,$100-499.99,239,37980.0,7408,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
30.0,$25.00-$49.99,83,82292.0,13889,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,64,82292.0,21,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
25.0,$10.00-$24.99,28,98846.0,11829,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,64,98846.0,11829,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,33,98846.0,8188,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,649,49467.0,44,0,0,0,0,0,0,0,0,1,0,0,$25.00-$49.99
125.0,$500 and above,515,19795.0,3625,0,0,0,0,0,0,0,0,0,1,0,$500 and above
75.0,$100-499.99,134,32997.0,1085,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
105.0,$500 and above,556,23571.0,6668,1,0,0,0,0,0,0,0,0,0,0,$500 and above
189.0,$500 and above,814,13102.0,2277,0,0,0,0,0,0,0,0,0,1,0,$500 and above
65.0,$100-499.99,62,38121.0,23,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,15,124000.0,22609,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,20,124000.0,4566,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,20,124000.0,2231,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,40,124000.0,256,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,602,24840.0,6913,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,89,49719.0,10657,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,275,33193.0,6414,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
30.0,$25.00-$49.99,260,83078.0,1557,0,0,0,0,0,0,0,0,0,0,1,$25.00-$49.99
30.0,$25.00-$49.99,45,83078.0,1080,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,80,83078.0,15948,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
120.0,$500 and above,183,20774.0,3834,0,0,0,0,0,0,0,0,0,1,0,$500 and above
16.0,$10.00-$24.99,36,156010.0,1197,0,0,0,0,0,0,0,0,1,0,0,$10.00-$24.99
100.0,$100-499.99,448,24970.0,2795,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
50.0,$25.00-$49.99,130,49975.0,5865,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,350,49975.0,9826,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
25.0,$10.00-$24.99,139,100112.0,1725,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,67,100112.0,15244,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
35.0,$25.00-$49.99,156,71509.0,12967,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,129,62635.0,12272,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
10.0,$5.00-$9.99,10,250578.0,38900,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
10.0,$5.00-$9.99,11,250578.0,38900,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
10.0,$5.00-$9.99,13,250578.0,21290,1,0,0,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,3,250578.0,2476,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,57,250578.0,5472,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,23,250578.0,38900,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
10.0,$5.00-$9.99,7,250578.0,1570,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
75.0,$100-499.99,182,33417.0,335,0,0,0,0,0,1,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,161,50224.0,5897,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
75.0,$100-499.99,219,33524.0,3853,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
15.0,$10.00-$24.99,3,167675.0,1273,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,34,167675.0,28952,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,29,167675.0,28952,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,18,167675.0,82,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,19,167675.0,28952,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
30.0,$25.00-$49.99,41,83874.0,16075,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
30.0,$25.00-$49.99,68,83874.0,16075,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
65.0,$100-499.99,102,38734.0,7571,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
72.0,$100-499.99,229,34998.0,463,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
40.0,$25.00-$49.99,97,63018.0,12339,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
20.0,$10.00-$24.99,33,126043.0,179,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,30,126043.0,4656,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,28,126043.0,56,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,35,126043.0,179,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,10,126043.0,2891,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
250.0,$500 and above,438,10084.0,3656,1,0,0,0,0,0,0,0,0,0,0,$500 and above
300.0,$500 and above,729,8407.0,55,0,0,1,0,0,0,0,0,0,0,0,$500 and above
50.0,$25.00-$49.99,243,50481.0,9927,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
100.0,$100-499.99,262,25294.0,795,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
45.0,$25.00-$49.99,157,56295.0,531,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
25.0,$10.00-$24.99,18,101357.0,12109,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,72,101357.0,2414,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
450.0,$500 and above,586,5635.0,137,0,0,1,0,0,0,0,0,0,0,0,$500 and above
50.0,$25.00-$49.99,63,50732.0,185,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,131,63460.0,12185,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
193.0,$500 and above,185,13159.0,374,0,0,1,0,0,0,0,0,0,0,0,$500 and above
30.0,$25.00-$49.99,155,84722.0,1416,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,83,84722.0,10178,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,50,72734.0,2565,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,22,72734.0,5564,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,244,50995.0,884,0,0,0,0,0,0,0,0,0,0,1,$25.00-$49.99
85.0,$100-499.99,883,30048.0,184,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
99.0,$100-499.99,262,25799.0,4873,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
40.0,$25.00-$49.99,136,63889.0,12237,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,181,34082.0,8464,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
799.0,,1676,3202.0,34,0,0,0,1,0,0,0,0,0,0,0,
12.0,$10.00-$24.99,44,213266.0,112,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
140.0,$500 and above,444,18299.0,51,0,0,1,0,0,0,0,0,0,0,0,$500 and above
80.0,$100-499.99,540,32043.0,882,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,178,51272.0,10083,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
20.0,$10.00-$24.99,132,128206.0,2311,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,31,128206.0,15131,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,104,128206.0,2935,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,16,128206.0,874,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,43,128206.0,2935,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
150.0,$500 and above,718,17102.0,5338,1,0,0,0,0,0,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,16,102616.0,3772,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,30,102616.0,162,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
45.0,$25.00-$49.99,183,57016.0,11516,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
111.0,$500 and above,279,23123.0,250,0,0,1,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,62,25668.0,2887,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
30.0,$25.00-$49.99,88,85600.0,14168,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,144,34300.0,6640,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
40.0,$25.00-$49.99,116,64327.0,12596,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
40.0,$25.00-$49.99,160,64327.0,1039,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,1086,25732.0,294,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
150.0,$500 and above,1095,17169.0,171,0,0,1,0,0,0,0,0,0,0,0,$500 and above
70.0,$100-499.99,11,36810.0,8872,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
18.0,$10.00-$24.99,26,143196.0,3262,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,343,25799.0,7075,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
125.0,$500 and above,296,20645.0,6100,1,0,0,0,0,0,0,0,0,0,0,$500 and above
15.0,$10.00-$24.99,43,172049.0,29503,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,16,172049.0,29503,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,12,172049.0,411,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,15,172049.0,29503,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,27,172049.0,2254,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,35,172049.0,19565,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,20,172049.0,16710,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,8,172049.0,29503,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,19,172049.0,29503,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
75.0,$100-499.99,336,34427.0,1139,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
400.0,$500 and above,1468,6457.0,2610,1,0,0,0,0,0,0,0,0,0,0,$500 and above
250.0,$500 and above,752,10338.0,272,0,0,1,0,0,0,0,0,0,0,0,$500 and above
125.0,$500 and above,394,20688.0,6111,1,0,0,0,0,0,0,0,0,0,0,$500 and above
35.0,$25.00-$49.99,76,73940.0,8856,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,62,73940.0,99,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
65.0,$100-499.99,187,39817.0,4642,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
60.0,$100-499.99,200,43141.0,5037,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
50.0,$25.00-$49.99,116,51809.0,10191,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
40.0,$25.00-$49.99,98,64792.0,12685,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
40.0,$25.00-$49.99,123,64792.0,12685,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
30.0,$25.00-$49.99,310,86478.0,16553,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
30.0,$25.00-$49.99,55,86478.0,14241,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,30,86478.0,3107,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
79.0,$100-499.99,206,32870.0,3768,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
25.0,$10.00-$24.99,313,103984.0,19412,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
25.0,$10.00-$24.99,47,103984.0,19412,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
60.0,$100-499.99,172,43328.0,9803,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,1604,34665.0,4004,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
50.0,$25.00-$49.99,88,52078.0,1710,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
21.0,$10.00-$24.99,196,124000.0,2457,0,0,0,0,0,0,0,0,0,0,1,$10.00-$24.99
350.0,$500 and above,1257,7448.0,2922,1,0,0,0,0,0,0,0,0,0,0,$500 and above
20.0,$10.00-$24.99,133,130420.0,11669,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,65,130420.0,2353,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,40,130420.0,17076,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,56,130420.0,15350,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,17,130420.0,4810,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,27,130420.0,1370,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,125,130420.0,123,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
35.0,$25.00-$49.99,86,74571.0,8934,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,133,65284.0,12782,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
40.0,$25.00-$49.99,93,65284.0,7795,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
29.0,$25.00-$49.99,43,90152.0,17196,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
19.0,$10.00-$24.99,16,137649.0,5054,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
55.0,$100-499.99,532,47558.0,32,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
70.0,$100-499.99,477,37387.0,7279,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
100.0,$100-499.99,212,26183.0,4946,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
250.0,$500 and above,1403,10483.0,290,0,0,1,0,0,0,0,0,0,0,0,$500 and above
30.0,$25.00-$49.99,49,87360.0,70,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,22,87360.0,14307,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
200.0,$500 and above,1036,13118.0,4418,1,0,0,0,0,0,0,0,0,0,0,$500 and above
150.0,$500 and above,646,17519.0,5428,1,0,0,0,0,0,0,0,0,0,0,$500 and above
10.0,$5.00-$9.99,7,262864.0,26970,0,0,0,0,0,0,0,1,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,4,262864.0,40159,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
55.0,$100-499.99,133,47810.0,9396,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
40.0,$25.00-$49.99,71,65743.0,1061,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,57,52630.0,10,0,0,0,0,0,0,0,0,1,0,0,$25.00-$49.99
50.0,$25.00-$49.99,55,52630.0,10348,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
250.0,$500 and above,713,10531.0,7,0,0,1,0,0,0,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,88,105386.0,220,0,0,0,0,0,0,0,0,1,0,0,$10.00-$24.99
25.0,$10.00-$24.99,16,105386.0,19657,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
150.0,$500 and above,380,17585.0,3173,0,0,0,0,0,0,0,0,0,1,0,$500 and above
75.0,$100-499.99,1146,35238.0,6830,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
95.0,$100-499.99,353,27829.0,7446,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,84,52935.0,1753,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,92,88264.0,1484,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,81,88264.0,16861,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
40.0,$25.00-$49.99,103,66233.0,671,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
65.0,$100-499.99,195,40760.0,4764,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
65.0,$100-499.99,214,40760.0,7972,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
200.0,$500 and above,654,13250.0,361,0,0,1,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,201,26515.0,5010,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
15.0,$10.00-$24.99,9,176773.0,6395,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,31,176773.0,30127,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
35.0,$25.00-$49.99,43,75842.0,2683,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
175.0,$500 and above,348,15170.0,439,0,0,1,0,0,0,0,0,0,0,0,$500 and above
20.0,$10.00-$24.99,57,132754.0,23932,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,93,132754.0,23932,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,21,132754.0,15606,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,195,132754.0,15606,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,54,132754.0,2405,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
45.0,$25.00-$49.99,72,59042.0,272,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,727,26584.0,136,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
54.0,$100-499.99,280,49248.0,9690,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
65.0,$100-499.99,247,40919.0,9446,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
65.0,$100-499.99,147,40919.0,9446,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,115,53230.0,1381,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,361,26643.0,7234,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
49.0,$25.00-$49.99,125,54423.0,10705,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
40.0,$25.00-$49.99,108,66701.0,7967,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
65.0,$100-499.99,97,41075.0,1282,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,226,35599.0,4133,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
25.0,$10.00-$24.99,29,106811.0,1341,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,33,106811.0,3926,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
24.0,$10.00-$24.99,98,111285.0,13277,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
100.0,$100-499.99,41,26714.0,92,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
45.0,$25.00-$49.99,147,59405.0,7049,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
210.0,$500 and above,768,12730.0,54,0,0,0,0,0,0,0,0,1,0,0,$500 and above
30.0,$25.00-$49.99,41,89214.0,17044,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
50.0,$25.00-$49.99,157,53547.0,10526,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
100.0,$100-499.99,48,26776.0,134,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
55.0,$100-499.99,97,48767.0,9592,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
108.0,$500 and above,182,24840.0,781,0,0,1,0,0,0,0,0,0,0,0,$500 and above
40.0,$25.00-$49.99,54,67252.0,494,0,0,0,0,0,1,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,64,67252.0,2377,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,323,26919.0,3038,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
490.0,$500 and above,1589,5502.0,2311,1,0,0,0,0,0,0,0,0,0,0,$500 and above
